user_id,id,rating
215,126,5
216,129,4
217,129,5
218,129,5
219,129,4
220,139,5
221,139,5
222,139,5
223,139,5
224,139,5
225,139,5
226,139,5
227,139,4
76,140,4
228,140,5
229,140,5
230,140,5
231,140,5
232,140,5
233,142,5
234,146,3
235,146,5
236,146,4
237,146,4
238,146,3
239,146,5
240,146,3
241,146,5
242,148,4
243,148,5
244,148,3
245,150,5
246,150,3
247,150,4
248,150,5
249,150,3
250,150,5
251,150,5
252,150,5
253,151,5
254,151,4
255,151,5
256,149,5
76,149,3
257,149,5
258,153,5
259,153,5
260,153,5
261,153,4
262,153,5
263,153,4
264,153,4
265,593,5
266,593,5
267,593,5
268,593,5
269,593,5
270,1847,5
271,1847,5
272,1847,4
273,1847,5
274,1847,4
275,1847,5
276,1847,5
277,1847,4
278,154,5
279,154,5
280,154,5
281,154,5
282,154,4
283,154,5
284,156,5
284,1846,5
285,156,5
285,1846,5
286,156,5
286,1846,5
287,156,4
287,1846,4
288,156,4
288,1846,4
289,156,5
289,1846,5
290,156,5
290,1846,5
291,156,3
291,1846,3
292,157,3
293,157,5
294,157,4
295,157,5
296,157,5
297,157,4
298,157,5
299,157,5
300,161,4
301,161,5
302,161,4
303,161,5
304,161,5
305,161,4
306,161,4
307,161,5
308,1835,5
309,1835,5
310,1835,5
311,1835,5
312,1835,5
313,1835,3
314,1835,5
315,1835,3
316,169,4
317,169,5
318,169,5
319,169,5
320,169,3
321,169,2
322,169,2
323,169,5
324,170,5
325,170,5
326,173,3
327,173,4
328,175,5
329,175,5
330,175,5
331,175,5
332,175,5
333,175,5
334,175,1
335,175,2
336,179,2
337,179,5
338,179,5
339,179,4
120,179,5
340,179,2
341,179,4
342,179,4
343,180,5
344,180,5
345,180,3
346,180,4
347,180,5
348,180,5
349,180,3
350,180,1
351,185,4
352,185,1
353,185,5
354,185,3
355,185,4
356,185,5
357,185,3
358,185,3
359,189,5
360,189,4
361,189,4
362,189,5
363,189,2
364,189,4
365,189,3
366,189,3
284,193,5
367,193,4
368,193,5
369,193,5
370,193,5
371,193,5
372,193,4
373,193,5
374,194,5
375,194,5
312,195,5
376,195,5
377,195,5
378,195,5
379,195,5
380,195,5
381,195,5
382,195,5
383,196,5
384,196,4
385,196,5
386,196,5
387,196,5
388,196,5
389,196,4
390,196,3
391,204,5
392,204,1
76,204,4
82,204,5
393,204,5
394,204,3
395,204,5
396,205,4
397,205,5
398,205,5
399,205,5
400,205,4
401,205,5
402,205,5
403,205,5
404,206,5
405,206,4
406,206,5
407,206,3
408,206,4
409,206,5
410,206,1
411,206,5
412,213,5
413,213,5
414,213,4
211,214,5
415,214,5
416,214,5
417,215,4
37,215,5
418,215,5
419,215,2
420,215,5
421,215,5
422,215,5
423,215,3
424,216,5
425,216,4
426,216,5
427,216,3
428,216,4
429,216,5
430,216,1
431,216,5
432,217,4
433,217,5
434,217,4
435,217,5
436,217,5
437,217,5
438,217,5
439,218,5
440,218,4
441,218,4
442,218,3
443,218,5
444,218,4
445,218,5
446,218,5
447,219,3
448,219,4
76,219,5
433,219,5
449,219,5
450,219,5
451,219,3
438,219,5
452,222,5
453,222,5
454,222,5
455,222,5
326,229,2
456,229,5
457,229,5
458,229,4
459,232,1
460,232,5
461,238,4
462,238,5
463,238,3
464,238,2
465,238,5
466,238,5
467,238,3
468,238,5
469,242,5
470,242,5
471,242,5
472,242,5
473,242,4
474,244,3
475,247,5
476,247,5
477,247,3
478,247,5
479,247,5
480,247,4
481,247,3
482,247,5
483,252,4
484,252,1
485,252,5
486,251,5
487,251,3
273,251,3
488,251,4
489,251,4
448,251,4
490,251,5
491,251,5
492,253,5
493,253,4
494,253,5
495,253,5
496,253,1
497,253,5
498,253,5
499,253,5
500,253,5
501,255,5
24,255,5
502,255,5
503,255,3
504,255,5
505,255,5
506,255,1
507,264,5
508,264,5
509,264,5
510,264,5
511,264,5
512,264,5
513,267,5
514,270,5
515,270,5
516,270,5
517,270,5
518,270,5
519,270,3
271,270,5
520,270,4
447,271,1
521,271,5
241,271,4
522,271,3
523,271,4
524,271,3
525,271,4
526,271,4
241,273,3
527,273,4
528,273,5
529,273,5
530,273,4
236,273,5
531,273,5
209,273,5
532,276,5
533,276,5
534,276,5
535,276,4
536,276,5
537,276,5
538,276,3
539,276,4
540,279,5
541,279,5
542,279,5
543,279,5
544,279,5
545,279,5
241,279,4
546,279,4
449,281,4
547,281,5
548,281,4
549,281,5
550,281,5
551,281,5
552,281,4
553,281,2
554,287,4
555,289,5
556,289,5
557,289,5
558,289,5
559,289,5
560,289,4
561,289,4
562,289,4
563,292,3
564,292,4
565,292,3
566,292,3
567,292,4
568,292,4
431,292,4
569,292,4
570,293,5
571,293,5
572,293,5
573,293,5
574,293,4
575,294,4
576,294,1
577,294,5
578,294,4
579,294,5
580,294,5
381,299,5
581,299,4
582,299,5
583,299,4
584,299,3
585,299,5
586,299,5
587,299,4
588,304,3
589,304,5
590,304,3
591,304,5
592,304,5
593,304,4
594,304,5
595,304,5
596,111,5
597,111,5
598,111,5
599,111,5
600,111,5
601,111,5
602,111,5
603,111,1
7,1044,5
543,1044,4
604,1044,4
605,1044,4
253,1044,5
606,1044,4
607,1044,4
608,1044,4
609,309,5
610,309,2
611,309,5
612,309,5
613,309,5
614,1103,3
615,1103,5
608,1103,4
616,1103,5
617,1103,5
618,1103,5
619,1103,5
620,1103,5
621,314,5
622,314,5
623,315,1
624,315,5
625,315,5
626,315,3
627,315,3
628,315,5
629,315,5
630,315,5
631,316,1
632,316,1
633,316,5
634,316,5
635,317,5
636,317,3
637,317,4
638,317,4
639,317,5
640,317,4
641,317,4
642,317,5
44,319,5
643,319,5
644,319,4
645,319,4
646,319,5
647,319,5
648,319,5
649,319,5
650,116,5
651,116,5
652,116,5
653,116,5
312,116,5
654,116,4
655,116,4
656,116,4
657,322,4
658,322,5
659,322,5
660,322,3
661,322,5
662,322,1
663,322,4
664,322,1
665,325,5
666,325,5
667,325,5
668,325,4
669,325,5
615,325,5
670,325,5
671,325,5
672,323,5
673,323,5
674,327,5
302,327,3
675,327,3
676,327,2
677,327,4
678,327,3
679,327,4
680,327,4
448,328,4
681,328,5
682,328,5
683,328,4
684,328,5
685,328,4
686,328,4
687,328,5
688,330,3
689,330,5
690,330,5
691,330,5
692,330,5
693,330,5
694,330,5
695,332,4
403,332,4
696,332,3
697,332,4
698,332,4
699,332,4
700,332,5
701,332,5
702,338,5
703,338,5
704,338,5
705,342,5
706,342,5
707,342,5
708,342,1
709,342,5
710,342,2
711,342,4
712,342,5
713,343,5
714,346,4
715,346,3
716,346,5
717,333,5
718,348,5
719,348,5
720,348,5
721,348,5
722,348,5
723,348,5
724,348,5
725,348,5
726,350,4
727,350,3
728,350,5
729,350,5
730,350,4
731,350,4
732,350,2
733,350,5
734,351,3
309,351,5
735,351,1
736,354,5
737,354,2
738,357,5
739,357,4
740,357,5
741,359,5
742,359,5
743,358,5
744,358,5
745,358,4
746,358,5
747,360,5
748,361,1
749,361,5
750,361,5
751,361,5
752,361,4
312,361,5
753,361,3
754,361,4
755,362,5
756,362,5
757,362,5
758,362,3
759,362,5
760,362,5
761,365,5
762,365,5
433,366,4
763,366,5
764,366,4
765,366,5
766,366,5
767,366,4
768,366,1
769,366,5
770,368,5
771,368,5
772,370,5
773,373,4
774,373,5
775,373,5
776,376,5
777,376,5
778,376,5
779,378,3
780,378,5
781,378,5
782,378,5
783,378,1
784,383,5
785,383,5
786,383,5
787,383,5
788,383,5
789,383,5
790,383,5
791,383,1
448,384,5
792,384,5
793,384,5
794,384,5
795,384,2
796,384,5
797,384,4
798,384,5
799,388,5
800,388,5
801,389,3
802,389,5
803,389,5
804,391,5
805,391,5
806,391,5
807,391,5
808,391,3
809,391,4
810,391,5
811,391,3
812,392,5
212,392,5
813,392,5
814,392,5
815,392,5
816,392,2
817,392,4
818,392,5
819,393,3
820,393,3
821,393,4
822,393,5
823,393,1
824,393,5
825,393,4
826,393,3
827,394,5
828,394,5
829,394,5
830,394,5
831,394,5
832,394,1
833,398,5
834,399,1
835,399,5
836,399,5
837,400,5
838,401,5
839,401,5
840,402,5
841,403,5
842,403,4
843,403,5
844,403,1
845,403,3
846,403,4
847,403,3
848,403,5
775,406,5
849,407,5
850,407,5
851,407,3
852,408,5
853,409,2
854,409,4
855,409,5
856,412,5
857,412,5
858,412,5
859,414,5
860,414,5
861,414,5
862,414,5
699,414,4
863,414,5
864,414,4
865,414,5
866,335,4
867,335,4
547,335,5
868,335,3
869,335,5
870,335,3
871,335,4
872,335,4
873,423,5
874,423,5
875,423,4
876,423,4
877,423,3
878,423,5
879,423,4
880,423,5
881,604,5
882,604,4
76,604,4
883,604,5
884,604,5
885,604,5
886,604,5
887,604,5
888,427,5
889,427,5
890,433,5
891,433,5
892,433,5
893,433,4
751,433,5
894,433,4
895,433,4
896,433,5
897,439,5
898,439,4
899,439,5
900,439,5
901,439,5
902,439,3
903,439,5
904,439,4
897,438,5
898,438,4
899,438,5
900,438,5
901,438,5
902,438,3
903,438,5
904,438,4
905,441,4
906,441,2
907,441,5
908,441,5
909,441,5
910,441,4
911,441,4
912,441,4
913,442,5
188,442,5
914,442,4
915,442,5
916,442,5
917,442,5
431,442,5
918,442,5
919,444,5
920,444,4
921,444,5
922,444,5
923,444,5
924,444,4
925,444,5
926,444,5
927,446,5
928,455,5
909,455,4
929,455,5
930,455,3
931,455,5
932,455,5
933,455,5
934,455,5
935,457,1
936,457,5
937,457,5
938,457,5
939,459,5
940,459,5
941,459,5
942,459,5
943,459,4
123,461,4
944,461,3
945,461,3
946,461,2
947,461,4
948,463,5
949,463,5
950,463,5
951,463,5
952,463,5
953,463,5
253,463,5
954,463,5
955,464,5
956,464,5
957,464,5
958,464,4
959,464,5
960,464,5
961,464,4
962,464,4
963,466,5
964,466,4
80,466,4
965,466,5
966,466,5
967,466,4
968,466,5
969,466,4
970,469,5
443,469,5
971,469,5
972,469,5
973,469,4
974,469,5
975,469,5
976,469,4
977,471,4
978,471,1
76,481,4
979,481,3
980,481,5
981,481,5
982,481,5
983,481,4
984,481,4
985,481,5
986,486,5
987,486,5
988,488,5
989,488,5
990,488,5
991,488,5
555,488,5
992,488,5
993,488,5
994,488,5
995,490,5
996,490,5
997,490,5
998,492,5
999,492,4
1000,492,5
1001,492,3
1002,492,5
1003,492,1
1004,492,3
1005,492,3
1006,493,4
1007,493,5
1008,493,3
1009,493,4
1010,493,3
116,493,2
1011,493,5
1012,493,5
1013,496,4
1014,497,1
1015,497,4
1016,497,1
1017,497,5
1018,497,4
1019,498,5
1020,498,4
1021,498,5
1022,498,5
1023,498,3
1024,498,5
1025,498,4
1026,498,4
924,501,4
1027,501,3
1028,501,3
479,501,5
1029,501,5
1030,501,3
1031,504,5
1032,504,5
1033,504,5
1034,506,5
1035,508,5
1036,508,5
1037,508,5
1038,508,5
1039,508,5
1040,508,5
1041,508,5
1042,508,5
1043,509,5
1044,509,4
1045,509,5
1046,509,5
1047,509,5
1048,509,5
1049,509,3
1050,510,4
80,510,5
1051,510,4
1052,510,4
1053,510,5
1054,510,5
1055,510,4
1056,510,5
1057,513,5
1058,513,5
1059,513,3
1060,513,1
1061,513,5
1062,513,5
1063,513,1
1064,513,5
1065,520,4
1066,520,4
400,520,4
1067,520,4
1068,520,5
1069,520,5
290,520,5
1070,520,5
1071,475,2
1072,475,3
1073,476,5
1074,476,5
1075,476,4
1076,476,4
1077,476,4
1078,476,5
1079,476,5
1080,476,5
1081,524,5
1082,527,5
1083,527,5
1084,527,5
1085,527,1
1086,527,5
1087,527,5
1088,477,5
1089,477,5
1090,477,5
1091,477,5
1092,478,4
1093,478,4
1094,478,4
1095,478,5
1096,478,5
1097,478,5
741,478,5
379,478,5
1098,534,5
671,534,5
657,534,5
1099,534,4
1100,534,5
1101,534,4
1102,534,3
1103,534,4
1104,537,5
1105,537,5
1106,537,5
1107,537,5
1108,537,3
1109,537,3
1110,537,3
1111,537,5
1112,537,1
1113,537,1
1114,537,3
1115,537,5
1116,537,4
1117,537,4
1104,537,5
1118,537,4
1119,537,3
1120,537,5
1121,537,4
1122,537,5
1123,537,2
1124,537,5
1125,540,5
1126,540,4
1127,540,5
1128,540,4
1129,540,4
1130,540,5
788,540,4
1131,540,3
1132,541,5
1133,541,3
1134,541,5
1135,541,5
1136,541,5
1137,541,4
1138,541,5
1139,541,2
1140,542,5
1141,542,4
1142,547,5
1143,547,5
1144,547,5
1145,547,4
1146,547,1
1147,547,5
1148,548,5
1149,548,4
1150,548,5
1151,548,5
1152,548,5
1153,548,5
1154,548,5
320,548,3
1155,549,5
1156,549,5
1157,549,5
356,549,5
1158,549,5
1159,549,5
1160,549,5
253,549,5
1161,479,5
1162,1383,5
1163,1383,5
1164,1383,4
608,1383,5
1165,1383,5
1166,1383,3
678,1383,4
1167,1383,5
895,552,5
1168,552,5
381,552,5
1169,556,4
1170,555,5
1171,555,5
1172,555,5
1173,555,5
1174,555,5
1175,555,5
1176,555,5
1177,555,5
1178,572,4
1179,572,4
1180,572,5
1181,572,3
1182,572,5
1183,572,5
1184,572,5
1185,572,5
1186,573,5
917,573,5
1094,573,5
1187,573,3
1188,573,3
948,573,5
1189,573,5
1190,573,4
1191,574,4
1192,574,5
1193,574,5
1194,574,4
1195,574,5
1196,574,5
1197,574,3
1198,574,5
1199,557,4
1200,557,4
1201,557,5
1202,557,5
1203,557,4
1204,557,4
1205,577,4
1206,577,4
1207,577,4
1208,577,4
1209,577,4
1210,577,3
1211,577,3
1212,577,5
1213,581,5
1214,581,5
1215,581,5
1216,581,5
1214,581,5
1217,581,4
1218,587,2
1219,587,1
528,592,5
1220,592,5
1221,592,2
1222,594,2
79,594,5
79,594,5
1223,594,5
1224,594,5
1225,594,5
1226,594,5
1227,594,5
1228,596,5
1229,596,5
1230,596,5
1191,599,5
1231,599,5
1232,599,5
1233,599,5
1234,599,5
1235,599,5
1236,599,5
673,599,5
1237,601,5
1238,601,5
1239,601,5
1240,601,4
1241,601,5
241,601,4
1242,601,5
1243,601,4
1244,603,4
241,603,4
1245,603,5
1246,603,1
1247,603,4
1248,603,1
1249,603,5
1250,603,5
1251,605,5
1252,605,5
1253,605,3
262,605,5
1254,605,1
1255,605,5
1256,617,3
1257,617,2
1258,617,5
543,618,4
1259,618,4
1260,618,5
1261,618,4
1262,618,3
7,618,4
1263,618,4
1264,618,3
1265,559,5
1266,559,5
1267,559,5
1268,559,5
1269,559,3
1270,559,5
1271,559,5
1272,624,5
1273,624,4
1274,624,5
1275,625,1
1276,627,5
1277,627,5
1278,627,1
1279,627,4
1280,627,5
1281,627,5
1282,628,4
1283,628,4
1284,628,4
1285,629,5
1286,629,5
1287,629,5
1288,629,1
1289,629,1
1290,629,5
1291,631,5
1292,631,4
1293,631,4
1294,633,5
1295,633,5
1296,633,5
1297,635,5
1298,637,5
1299,640,5
671,642,5
338,642,5
1300,642,5
1301,642,5
1302,642,5
1303,642,5
1304,642,3
123,642,4
775,645,5
1305,645,5
1306,648,5
1307,648,5
1308,648,4
1309,648,5
1310,648,5
187,648,5
1311,648,5
1312,648,5
1313,649,5
1314,649,5
1315,653,5
1316,653,5
1317,653,4
1318,653,5
1319,653,5
1320,653,4
1321,653,3
1322,653,5
1323,653,5
75,654,3
1324,654,4
1325,654,2
1326,654,5
1327,654,5
1328,654,5
1329,654,5
1330,654,5
1331,659,5
1332,659,5
1333,662,4
742,662,5
1334,662,5
1335,662,5
997,662,5
1336,662,5
1337,662,3
1338,662,5
1339,665,5
1340,665,5
1341,665,4
1342,665,1
1343,665,5
1344,665,5
1345,665,1
1346,665,5
188,666,5
1347,668,5
1348,668,4
1349,668,4
1350,668,5
823,668,5
1351,668,2
1352,668,5
1353,668,5
991,562,5
1354,673,5
1355,673,5
1356,564,5
1357,564,5
1356,564,5
284,676,4
1358,676,4
1359,676,3
1360,676,5
1361,676,3
1362,676,3
1363,676,3
1364,676,5
1365,677,4
1366,677,5
678,677,3
699,682,5
856,682,4
861,682,4
1367,682,5
1368,682,5
302,682,5
1369,682,4
1370,682,3
1371,686,5
1372,686,4
1373,686,2
1374,686,5
1375,686,4
1376,686,5
1377,686,3
1378,686,5
312,687,5
1379,687,5
1380,687,5
1381,687,5
1382,687,5
1383,687,5
1384,687,5
1385,687,4
1386,688,3
1387,567,5
1388,567,5
1389,567,5
1390,693,5
1391,693,5
380,694,5
1263,694,5
720,694,5
1392,694,5
1393,694,5
1394,694,3
75,694,4
1395,694,5
1396,699,5
1397,699,4
1398,699,3
1399,699,5
1400,699,5
1401,699,5
1402,699,5
1403,699,5
890,700,5
381,700,5
1404,700,4
1405,700,5
1406,700,5
1407,700,4
1408,700,5
1409,700,4
1410,705,5
1411,705,5
997,708,5
1412,708,5
1413,708,5
1414,710,5
1415,710,3
1416,710,5
1417,710,4
1418,710,3
1419,710,4
1420,710,5
1421,710,5
1422,712,3
1423,712,4
1424,712,3
1425,712,5
1426,712,4
1427,712,5
1428,712,3
1429,712,4
1430,716,5
1431,716,5
1432,716,5
1433,716,5
1434,716,5
1435,716,5
1436,716,5
1437,716,5
125,721,5
1438,721,1
1439,723,5
1440,723,5
396,723,4
1441,723,5
1442,723,5
1443,723,5
1444,723,5
1445,723,5
1446,725,4
1447,725,3
1448,725,4
1449,726,5
1450,726,2
1451,726,4
1452,726,4
1453,726,1
1454,726,5
1455,726,5
1456,726,5
1457,733,1
1458,733,5
1459,733,5
1460,736,4
1461,736,2
1462,736,5
1463,568,5
1464,568,5
1465,568,5
1466,568,4
1467,568,4
1468,568,5
1469,568,5
1470,568,2
187,741,5
1471,741,5
1472,741,5
1473,741,5
1474,741,5
1475,741,4
1476,741,5
380,741,5
1477,744,4
1478,744,5
1479,744,5
1480,744,2
1481,744,3
1482,744,2
1483,744,5
1484,749,1
1485,749,5
1486,749,5
1487,751,5
1488,751,4
1489,751,5
1490,751,3
1491,751,3
1492,751,3
1493,753,5
1494,753,5
1495,753,5
1496,753,5
1497,755,4
1498,759,5
1499,759,5
537,759,3
1500,759,5
1501,759,5
376,763,5
1502,763,5
1503,765,4
1504,765,5
1505,766,5
1506,774,5
699,775,4
1417,775,5
1507,775,5
1508,776,5
1509,776,5
1510,776,5
1511,776,2
1512,776,5
1512,776,5
1513,776,5
1514,779,5
1515,788,4
1516,788,3
1517,788,5
1518,788,3
1519,788,5
1520,788,5
1521,788,5
1522,791,5
1523,791,5
503,794,5
1524,794,5
1525,794,5
1526,794,5
1527,794,5
1528,794,5
1529,794,5
1530,794,5
1531,799,5
1532,800,5
952,800,5
1533,800,5
1534,800,3
1535,800,5
1536,800,5
1537,800,5
1538,800,4
1191,805,4
1539,808,1
1540,808,1
1541,808,5
1542,808,4
1543,808,5
1544,808,4
1545,808,4
1546,808,3
1547,809,1
1548,809,5
1549,809,1
1550,809,5
1551,809,5
1552,809,5
1553,809,5
1554,809,3
1555,810,5
1556,816,5
82,816,5
1557,816,4
1558,811,5
1559,811,5
1560,812,5
1561,813,5
1562,813,5
1563,813,5
1564,813,5
116,813,3
1565,813,5
1566,813,5
1567,813,1
1568,814,5
1569,814,1
1406,817,5
76,817,4
448,817,4
1570,817,5
1571,817,5
1572,817,5
767,817,5
1573,817,5
1574,820,3
1575,821,5
1576,822,5
1577,822,5
1578,826,3
1356,780,5
1579,832,4
1580,832,5
1581,832,5
1582,832,5
1583,835,4
1584,835,5
1585,838,5
1586,838,5
1587,838,5
1588,841,5
1589,841,4
911,841,3
1590,841,3
1591,841,5
1592,841,3
1593,841,5
1594,841,4
1595,842,5
1596,842,5
1597,842,5
1598,842,5
1599,842,5
1600,842,5
1601,846,5
1602,846,5
1603,846,5
1604,846,1
1605,846,4
1606,846,5
1607,846,5
1608,846,5
1609,850,5
1610,850,5
1611,850,5
1612,850,5
1613,850,5
1614,850,5
1615,850,3
1616,850,1
1617,857,5
1618,857,5
1619,857,4
914,857,4
1620,857,5
1621,857,5
1622,857,5
1623,857,5
1624,859,5
1625,859,4
284,859,5
1481,859,5
1626,859,4
1627,859,5
1628,859,4
1629,859,4
448,864,4
1630,864,5
547,864,4
1631,864,5
1632,864,3
1633,864,5
1634,864,5
1635,864,5
1636,864,5
1637,864,5
1638,864,5
1639,864,2
1640,864,4
1641,866,5
1642,867,5
1643,867,5
1644,867,3
1645,867,1
1646,867,4
1647,867,5
1648,867,5
1649,867,3
1650,868,5
1651,868,5
1652,868,5
1653,868,5
1654,868,5
1655,868,5
1656,868,5
1657,868,5
1658,869,5
1659,869,3
1660,782,5
1661,782,5
1662,782,5
1663,782,5
1664,782,5
1665,782,5
1666,782,5
1667,782,5
1668,877,5
1669,877,5
1670,877,5
1671,878,5
1672,769,2
1673,769,3
1674,769,5
1675,769,5
1676,769,1
1677,769,5
1678,769,5
1678,769,5
1679,882,3
916,882,2
1680,882,3
1681,882,3
1682,882,4
1683,882,5
1684,882,5
1685,882,3
1686,884,5
1687,884,5
1688,885,5
1689,887,5
1690,784,5
1691,784,5
1692,784,1
1693,784,5
1694,784,5
1695,784,5
1696,784,5
1697,784,5
1698,890,5
1699,890,5
1700,890,5
1701,896,1
1702,896,5
1703,895,4
1704,895,4
1705,895,4
1706,902,5
1707,902,5
1708,908,5
1709,908,5
1710,908,5
1711,908,5
1712,908,5
1713,908,5
1714,908,5
1715,908,2
1716,909,5
1717,909,3
1718,911,4
1719,911,5
1720,911,5
1721,911,5
398,911,4
948,911,5
1722,911,5
1723,911,4
1724,916,5
1725,916,5
1726,916,5
1727,916,5
1728,916,5
1729,916,5
1730,916,5
1731,916,5
1732,919,5
1733,919,5
1734,919,5
1735,921,5
1578,903,3
1736,903,1
1737,904,5
1738,904,5
1739,904,5
76,925,4
1740,925,4
1135,925,5
1741,925,5
494,925,3
1742,927,1
1743,927,3
1725,927,5
1744,927,3
1745,927,4
1746,927,5
1747,927,5
1748,927,4
1749,928,5
1750,930,4
1751,930,3
1752,930,5
1753,930,1
1754,930,5
1755,930,4
1756,930,1
1757,930,5
312,932,5
1758,932,4
1759,932,5
1760,932,5
1761,932,5
1762,932,4
436,932,5
586,932,5
557,933,5
262,933,5
1763,934,5
1764,934,1
1765,934,1
1766,936,4
1767,936,4
1768,936,3
1769,936,5
1770,936,5
1771,936,5
1772,936,5
1773,936,4
1240,937,5
1774,937,5
1775,937,5
1776,937,5
1777,937,4
1778,937,5
1393,937,5
1779,937,4
1780,905,5
1781,905,5
1782,905,5
1783,905,5
1784,905,5
1785,905,5
1786,905,5
1787,905,5
1788,938,4
1789,938,5
557,938,5
1790,938,4
1791,938,5
1792,938,5
1793,938,5
1794,938,3
1795,906,5
1796,906,5
1797,906,5
1798,906,5
1243,906,4
1799,906,5
1800,906,5
1801,906,5
1802,942,1
1803,942,5
1804,943,5
1805,943,5
1806,943,5
1807,943,4
1808,943,5
1809,943,5
1810,945,5
1811,945,4
1812,945,4
1813,945,3
1814,945,2
1815,945,5
1816,945,5
1817,945,1
1818,946,5
1819,946,4
1820,946,5
1821,946,5
1822,946,5
1823,946,3
1824,946,5
1825,946,5
1826,947,5
1827,947,5
1828,947,5
1829,947,4
1830,947,3
1831,947,5
932,947,4
1832,947,5
1407,950,3
1239,950,5
1406,950,4
1711,952,2
1833,952,5
1834,952,5
1835,952,5
1836,952,1
1837,952,3
1838,952,5
1839,952,5
918,959,5
1840,959,5
1094,959,5
76,959,4
1841,959,4
1842,959,5
1843,959,4
1844,959,4
1845,960,5
1846,960,3
1847,961,5
1848,961,5
1849,961,5
1850,961,3
1851,961,5
1852,964,5
1853,964,4
1854,964,5
1855,966,5
1856,967,5
1857,968,5
1858,968,1
1859,968,5
1860,968,5
1861,968,4
1862,968,4
1863,968,5
1864,968,1
534,969,3
1865,969,4
1866,969,5
571,969,5
1867,969,5
1868,969,5
1869,969,5
1870,969,5
1871,976,5
697,978,4
1872,978,3
1873,978,4
1874,978,3
1875,978,5
1876,978,5
1877,978,4
1878,978,5
1879,980,4
312,983,5
1880,983,4
1881,983,5
1882,983,1
1883,983,4
895,983,4
1884,983,5
1885,983,3
662,984,1
1886,984,4
1887,984,5
1888,984,2
1889,984,5
1890,984,4
1891,984,3
1892,984,4
1893,986,4
1894,989,4
1757,989,5
1895,989,1
1896,989,5
1897,989,5
312,1488,5
1898,1488,5
1899,1488,5
1900,1488,5
1901,1488,4
1902,1488,5
1903,1488,5
1157,1488,5
1904,994,5
1905,994,5
1906,994,5
1907,994,1
1908,994,3
1909,994,4
1910,994,4
1911,994,5
1912,995,5
1913,998,5
1914,1002,4
1915,1002,4
1159,1002,5
1916,1002,5
1917,1002,4
1918,1002,5
1919,1002,5
1920,1002,5
1921,1003,5
1922,1003,5
1923,1003,5
312,1005,5
1850,1005,4
239,1005,5
7,1005,3
1924,1005,5
1925,1005,5
1756,1005,3
1926,1005,4
1927,1006,5
1928,1006,5
1929,1006,5
1930,1006,5
1931,1006,5
1932,1006,3
1933,1006,5
1934,1006,4
1570,1009,4
1408,1009,5
1935,1009,2
381,1009,5
1936,1009,5
1937,1009,3
1938,1009,5
1939,1009,5
1940,1011,3
1941,1011,5
1034,1011,5
1942,1011,1
1943,1015,5
1944,1016,5
1945,1016,5
1946,1016,5
