user_id,place_id,rating
177,2846,5
178,2846,5
179,2846,5
180,2846,5
9,4141,5
10,4141,5
11,4141,5
12,4141,5
13,4141,4
14,4141,5
15,4141,5
16,4141,5
181,4401,5
182,4401,4
183,4401,5
184,4401,4
185,4401,4
186,4401,4
187,4401,4
188,4401,5
175,3875,4
189,3875,4
139,3875,4
190,3875,5
191,3875,4
192,3875,5
193,3875,5
194,3875,4
195,1451,4
196,1451,5
197,1451,5
198,1451,5
199,1451,5
200,1451,5
201,1451,5
202,1451,5
203,2989,4
204,2989,4
205,2989,4
206,2989,4
207,2989,4
208,2989,5
209,2989,4
210,2989,4
211,3189,5
212,3189,5
213,3189,5
159,3189,5
214,3189,4
215,3189,4
216,3189,4
217,3189,4
218,1470,5
219,1470,5
220,1470,5
221,1470,5
222,1470,5
223,1470,5
224,1470,4
225,1470,5
226,2831,3
227,2831,3
26,2831,4
228,2831,5
229,2831,5
82,2831,5
230,2831,4
35,2831,5
231,90,5
87,90,4
232,90,5
233,90,5
234,90,5
235,90,4
236,90,5
88,90,5
237,4416,5
238,4416,5
239,4416,1
240,4416,4
241,4416,4
242,4416,4
243,4416,5
244,4416,5
245,2329,3
246,2329,4
247,2329,5
248,2329,5
249,2329,2
250,2329,3
251,2329,4
252,2329,4
253,1207,3
254,1207,1
255,1207,3
256,1207,4
257,1207,5
258,1207,1
259,1207,2
260,1207,4
261,3272,5
87,3272,4
262,3272,5
16,3272,5
263,3272,5
264,3272,3
265,3272,3
58,3272,4
9,996,5
10,996,5
11,996,5
12,996,5
13,996,4
14,996,5
15,996,5
16,996,5
87,227,5
266,227,4
267,227,5
268,227,4
269,227,5
270,227,5
88,227,5
271,227,3
87,4512,5
272,4512,4
33,788,5
273,788,5
274,788,5
275,788,5
276,788,2
277,788,5
278,788,4
279,788,5
280,37,5
281,37,5
282,37,5
283,37,4
284,37,5
285,37,5
44,37,5
286,37,3
287,2464,5
288,2464,5
289,2464,5
290,2464,5
291,2464,5
159,2464,5
292,2464,5
293,2464,5
25,4395,5
26,4395,4
27,4395,5
16,4395,5
28,4395,5
29,4395,5
30,4395,5
31,4395,5
90,789,5
91,789,5
92,789,5
93,789,4
94,789,5
95,789,5
96,789,5
97,789,5
294,2056,5
295,2056,5
296,2056,5
297,2056,5
298,2056,5
299,2056,4
300,2056,1
301,2056,4
12,3035,4
302,3035,5
303,3035,5
304,3035,5
305,3035,5
306,3035,3
307,3035,4
308,3035,5
309,1939,5
310,1939,5
311,1939,2
312,1939,5
313,1939,4
314,1939,5
315,1939,5
316,1939,5
317,372,5
318,372,4
319,372,5
320,372,4
321,372,5
322,372,4
323,372,5
324,372,4
325,2939,5
12,2939,4
326,2939,5
327,2939,4
328,2939,5
329,2939,5
330,2939,5
331,2939,5
121,3673,5
332,3673,5
333,3673,5
334,3673,5
335,3673,5
336,3673,3
337,3673,4
338,3673,4
339,2675,5
340,4156,5
341,4156,5
342,4156,5
343,4156,5
344,4156,5
345,4156,5
346,4156,5
347,4156,4
348,637,3
349,637,4
350,637,3
351,637,3
352,637,4
353,637,4
354,637,4
355,637,4
356,2155,5
357,2155,5
358,2155,5
359,2155,5
360,2155,5
361,2155,5
362,2155,4
363,2155,5
237,4417,5
238,4417,5
239,4417,1
240,4417,4
241,4417,4
242,4417,4
243,4417,5
244,4417,5
364,4403,5
365,4403,5
366,3902,5
367,3902,3
368,3902,3
369,1922,5
370,1922,5
371,1922,5
372,1922,1
373,1922,3
374,1922,4
375,1922,4
376,1922,5
377,1297,4
378,1297,4
379,1297,4
380,1297,3
381,1297,4
243,1297,4
382,1297,3
383,1297,5
76,2744,4
384,2744,1
69,2408,5
16,2408,5
385,2408,5
386,2408,5
387,2408,5
388,2408,3
389,2408,5
390,2408,5
391,549,5
392,549,5
393,549,4
394,549,5
395,549,3
396,549,5
397,549,5
398,549,5
399,2857,5
400,2857,5
401,2857,5
402,2857,5
403,2857,5
404,2857,4
405,2857,5
406,2857,5
16,3871,5
40,3871,5
41,3871,5
42,3871,5
43,3871,5
44,3871,5
45,3871,5
46,3871,5
407,468,5
17,468,5
408,468,5
409,468,5
223,468,5
410,468,5
411,468,5
303,468,5
412,3362,4
413,3362,2
414,3362,5
415,1439,3
416,1439,5
417,1439,3
418,1439,5
419,1439,4
420,1439,3
421,1439,1
422,1439,3
423,1681,4
424,1681,5
425,1681,4
426,1681,4
427,1681,5
428,1681,5
429,1681,4
430,1681,5
70,1684,4
431,1684,5
432,1684,5
433,1684,4
434,1684,5
435,1684,5
436,1684,5
437,1684,3
438,2613,5
439,2613,5
440,2613,5
441,2613,4
442,2613,5
443,2613,4
444,2613,5
445,2613,5
446,1344,5
447,1344,5
448,1344,4
449,1344,4
450,1344,5
451,1344,5
452,1344,5
453,1344,5
439,1021,4
454,1021,5
240,1021,5
455,1021,5
456,1021,5
457,1021,4
181,1021,5
458,1021,5
459,1990,5
410,1990,5
460,1990,4
207,1990,4
461,1990,5
462,1990,3
463,1990,3
464,1990,5
465,4379,5
266,4379,5
466,4379,5
467,4379,5
33,4379,5
468,4379,5
469,4379,5
470,4379,5
471,2,5
472,2,5
178,2,5
473,2,5
10,2,5
474,2,5
335,2,5
475,2,5
476,3867,4
477,3867,5
478,3867,5
479,3867,5
480,3867,5
481,3867,5
243,3867,5
482,3867,4
483,551,5
484,551,3
485,551,5
486,551,5
487,551,5
488,551,5
489,551,3
302,551,5
9,4140,5
10,4140,5
11,4140,5
12,4140,5
13,4140,4
14,4140,5
15,4140,5
16,4140,5
490,1653,4
491,1653,5
492,1653,5
493,1653,5
494,1653,4
76,1653,5
495,1653,5
496,1653,4
9,4139,5
10,4139,5
11,4139,5
12,4139,5
13,4139,4
14,4139,5
15,4139,5
16,4139,5
17,1733,5
497,1733,4
498,1733,5
499,1733,1
191,1733,4
500,1733,5
501,1733,3
502,1733,5
410,4081,5
26,4081,4
400,4081,5
508,4081,5
509,4081,4
159,4081,5
510,4081,5
511,4081,5
25,3223,5
514,3223,5
512,3223,4
515,3223,4
516,3223,4
14,3223,5
517,3223,5
518,3223,5
532,516,5
533,516,4
534,516,5
125,516,5
535,516,5
536,516,5
537,516,5
538,516,5
68,2805,2
69,2805,4
70,2805,4
71,2805,5
72,2805,4
73,2805,4
74,2805,3
75,2805,5
544,1990,5
361,1990,5
545,1990,4
546,1990,4
547,1990,4
410,1990,5
548,1990,5
549,1990,5
253,1207,3
254,1207,1
255,1207,3
256,1207,4
257,1207,5
258,1207,1
259,1207,2
260,1207,4
550,527,5
551,527,4
552,527,5
553,527,3
554,527,4
555,527,5
556,527,1
354,527,5
557,530,4
558,530,5
559,530,4
69,530,3
560,530,5
561,530,4
562,530,5
563,530,5
564,596,5
565,596,4
566,596,4
567,596,3
568,596,3
569,596,4
570,596,4
571,596,4
183,172,5
572,172,5
573,172,5
574,172,5
575,172,5
576,172,5
577,172,5
71,172,3
578,3275,4
579,3275,4
580,3275,4
581,3521,5
582,3521,5
583,3521,5
584,3521,5
585,3521,3
586,3521,5
587,3521,5
588,3521,5
589,1583,5
590,1583,5
591,1583,4
592,1583,1
593,1583,5
594,1583,5
595,1583,5
596,1583,3
597,1966,3
598,1966,4
599,1966,5
164,4136,5
600,4136,4
601,4136,4
602,4136,3
603,4136,5
604,4136,3
605,4136,4
606,4136,4
607,3924,5
608,3924,5
23,3924,5
310,3924,4
609,3924,5
610,3924,4
611,3924,5
612,3924,3
613,641,5
614,641,5
615,641,5
616,641,5
617,641,4
619,3492,5
620,3494,5
621,3494,5
623,2459,5
627,1842,4
103,1842,5
628,1842,5
629,1717,5
630,1325,5
631,1325,5
632,1325,3
67,1325,5
633,1325,1
634,1325,5
635,4313,4
636,4313,4
637,4313,5
638,4313,4
639,4313,4
640,4313,4
641,4313,5
642,4313,5
643,2368,5
644,2368,3
645,2368,4
646,2368,5
647,2368,5
648,2368,5
112,2368,4
649,2368,4
650,270,5
17,270,5
124,270,5
651,270,5
652,270,4
653,270,4
654,270,4
655,270,5
656,4085,5
39,4085,5
657,4085,5
658,4085,5
659,4085,5
660,4085,2
661,4085,4
662,4085,4
663,342,3
664,342,3
665,342,5
666,342,4
667,342,4
668,342,5
669,342,3
565,342,5
668,3730,5
670,3730,4
671,3730,5
231,3730,4
672,3730,4
673,3730,5
674,3730,4
675,3730,4
676,2904,4
677,2904,5
678,2904,4
679,2904,4
680,2904,4
681,2904,4
682,2904,4
683,2904,5
459,1990,5
410,1990,5
460,1990,4
207,1990,4
461,1990,5
462,1990,3
463,1990,3
464,1990,5
684,2787,3
685,2787,5
175,2787,4
686,2787,5
35,2787,5
687,2787,5
688,2787,3
400,2787,5
689,1894,4
207,1894,4
690,1894,3
691,1894,5
692,1894,5
693,1894,3
694,1894,2
695,1894,5
696,4106,5
697,4106,5
698,4106,1
699,4106,4
700,4106,5
701,4106,5
702,4106,5
703,4106,4
288,2775,5
674,2775,4
704,2775,5
705,2775,5
706,2775,4
707,2775,5
708,2775,5
709,2775,5
710,2121,4
711,2121,4
711,2121,5
712,2121,5
713,2121,5
714,2121,5
715,2121,3
716,2121,5
717,608,4
718,608,5
719,608,4
720,608,5
721,608,5
722,608,5
723,608,4
724,608,2
725,3585,3
726,3585,5
727,3585,1
728,3585,3
729,3585,1
730,3585,5
731,3585,4
732,3585,2
733,3274,4
720,3274,5
734,3274,4
735,3274,3
736,3274,5
234,3274,5
737,3274,5
738,3274,5
559,2171,5
739,2171,5
740,2171,5
741,2171,5
742,2171,5
743,2171,5
744,2171,5
745,2171,5
746,2190,5
747,2190,4
748,2190,3
749,2190,5
59,2190,5
750,2190,5
751,2190,5
752,2190,2
753,4235,5
270,4235,1
754,4235,5
755,4235,5
756,4235,4
757,4235,5
758,4235,3
759,4235,4
760,1155,5
644,1155,3
761,1155,5
762,1155,3
763,1155,4
764,1155,5
765,1797,5
652,1797,4
560,1797,5
674,1797,4
658,1797,5
766,1797,4
767,1797,5
768,1797,3
769,3542,4
770,3542,5
771,3542,5
772,3542,5
773,3542,5
774,3542,5
775,3542,4
776,3542,5
777,3570,4
778,3570,4
721,3570,5
779,3570,5
780,3570,4
781,3570,5
782,3570,3
783,3570,3
70,1197,5
784,1197,5
785,1197,5
786,1197,5
787,1197,5
788,1197,5
789,1197,5
790,1197,5
791,98,5
792,98,5
793,98,4
794,98,4
795,98,4
796,98,5
797,98,5
798,98,5
799,374,5
800,374,5
801,374,1
802,374,5
803,374,5
804,374,5
805,374,5
806,374,5
410,4472,4
807,4472,5
808,4472,5
809,4472,2
810,4472,5
811,4472,5
812,4472,4
205,4472,4
17,1410,5
813,1410,5
814,1410,5
815,1410,5
816,1410,5
817,1410,5
818,1410,5
819,1410,4
820,305,4
821,305,5
822,305,5
823,305,4
69,2635,3
209,2635,4
824,2635,5
825,2635,4
826,2635,5
827,2635,4
828,2635,5
829,2635,4
830,3697,5
831,3697,4
832,3697,4
833,3697,4
834,3697,5
835,3697,5
836,3697,5
837,3697,5
838,1075,5
839,1075,5
840,1075,4
841,1075,2
842,1075,5
769,1075,4
843,1075,4
844,1075,5
849,2210,3
850,2210,4
851,2210,4
852,2210,3
853,2210,5
854,2210,4
855,2210,3
856,2210,5
857,4116,4
858,4116,4
859,4116,3
860,4116,3
861,4116,3
862,4116,5
863,4116,5
864,4116,5
68,1183,5
865,1183,4
866,1183,5
867,1183,5
868,1183,1
869,1183,4
870,1183,5
871,1183,5
872,2235,5
873,2235,4
843,2235,4
874,2235,5
875,2235,5
876,2235,5
877,2235,5
878,3532,5
879,3532,5
880,3532,5
881,3532,3
882,3532,4
883,3532,4
884,3532,5
885,3532,4
288,1905,5
886,1905,3
887,1905,5
888,1905,2
889,1905,5
890,1905,2
71,1905,3
891,1905,5
892,721,3
893,721,5
894,721,5
895,721,5
896,721,5
897,721,5
898,721,5
899,1660,5
900,1660,4
901,1660,5
902,1660,3
903,1660,5
904,1660,4
905,1660,5
906,1660,2
907,295,4
908,295,5
909,295,4
910,295,5
911,295,5
912,295,4
913,295,4
914,295,5
915,4917,1
916,4917,4
917,4917,3
918,4917,5
919,4917,3
920,4917,5
921,4917,5
922,4917,5
923,1290,4
924,1290,4
925,1290,5
926,1290,3
927,1290,5
928,1290,5
929,1290,5
930,1290,5
931,3128,5
932,3128,4
58,3203,5
933,3203,5
934,3203,5
87,1668,4
935,1668,4
936,1668,5
937,1668,5
938,1668,3
33,2255,4
939,2255,1
940,2255,5
567,3733,4
941,3296,4
942,3296,4
943,3296,4
944,3296,4
945,3296,5
946,3296,4
947,3296,4
948,3296,4
949,2120,1
950,2120,5
951,2120,5
952,2120,5
953,2120,5
954,2127,4
955,2127,4
956,2127,5
957,2127,5
958,2127,4
959,2127,3
960,2127,5
961,2127,4
971,2574,4
972,2574,4
973,2574,3
974,2574,3
975,2574,5
976,2574,5
977,2574,5
978,2574,5
979,2638,5
980,998,5
981,349,4
982,349,5
983,349,3
984,349,5
985,349,5
986,349,4
987,349,4
988,349,5
989,260,5
990,4493,5
998,263,4
999,263,4
611,263,4
1000,263,4
1001,263,3
1002,263,5
1003,263,5
1004,263,5
1005,942,5
1006,942,5
1007,4268,5
1008,4268,5
1009,4268,5
1010,4268,5
1011,5551,5
1007,4388,5
885,4388,5
1013,4086,5
1014,4086,5
1015,4086,4
1016,2379,5
1017,2379,5
1018,2379,4
708,2379,5
1019,2379,5
1020,2379,3
590,2379,5
1021,2379,4
1022,847,4
1023,1367,5
1024,1367,5
1025,4329,5
1026,4329,5
1027,6270,1
1028,6270,2
1016,6270,1
1029,6270,5
1030,6270,5
1031,6270,5
1032,2456,2
1033,2456,5
1034,2456,5
1035,2456,5
1036,2456,4
975,2456,2
1037,2456,1
1038,2456,2
1039,4418,5
1040,4418,5
1041,4418,5
1042,4418,5
1043,930,2
1044,930,3
1045,2001,5
1046,2001,5
1047,2001,5
1048,2001,5
1049,2001,5
1050,2001,5
1051,2001,3
1052,2001,5
491,5118,5
1053,5118,5
1054,2243,5
1055,1243,5
1056,1243,3
17,1243,4
1057,1243,4
1058,1243,5
1059,1243,5
1060,1243,5
1061,1243,5
183,2048,5
1062,2048,5
389,2048,5
1063,2048,5
1064,2048,5
1065,2048,5
1066,2048,5
1067,2048,5
175,3875,4
189,3875,4
139,3875,4
190,3875,5
191,3875,4
192,3875,5
193,3875,5
194,3875,4
1068,4410,5
1069,4410,5
1070,4410,5
515,4410,5
1071,4410,5
1072,4410,5
1073,4410,5
1074,4410,5
280,699,5
1075,699,5
1076,699,4
1077,699,4
1078,699,5
1079,699,5
1080,699,5
1081,699,5
1082,4135,5
1083,4135,5
1084,4135,5
1085,4135,5
1086,4135,5
1087,4135,5
183,4135,4
1088,4135,5
153,1254,5
1089,1254,5
1090,1254,5
1091,1254,5
1092,1254,5
1093,1254,5
1094,1254,5
1095,1254,5
1096,2706,4
1097,2706,4
1098,2706,5
1099,2706,4
1100,2706,4
1101,2706,4
1102,2706,4
1103,2706,5
1104,264,5
1105,264,5
1106,264,5
1107,264,5
1108,264,5
1109,264,5
59,264,5
1110,264,1
1111,2978,5
1112,2978,5
1113,2978,5
1114,4207,5
1115,4207,5
1116,4207,5
1117,4109,5
1118,4109,5
1119,4109,5
1120,4109,5
1121,4109,5
1122,4109,5
1123,4109,5
1124,187,5
963,187,4
1125,187,5
1126,187,5
1127,187,5
1128,187,5
1129,187,5
1130,187,4
1131,2651,5
1132,2651,5
1133,2651,3
1134,2651,4
1135,2651,5
1136,2651,5
1137,2651,4
1138,2651,1
1139,1601,5
1140,1601,5
1141,1601,5
1142,1601,5
1143,1601,5
1144,1601,5
1145,1601,2
1146,1601,4
1147,3726,5
1148,4483,5
1149,4483,5
1150,4483,5
706,4483,4
1151,4483,5
1152,4483,5
1153,4483,5
1154,4483,5
1155,1226,5
1156,1226,5
1157,1226,5
1158,1226,5
1159,1226,5
1160,1226,5
1161,1226,1
1162,1226,4
1163,214,5
1164,214,5
1165,214,5
1166,214,5
1167,214,3
1168,214,5
1169,214,5
1170,214,3
1171,4316,5
1172,4316,5
1173,4316,5
1174,4316,5
1175,4316,5
1176,4316,5
1177,4316,5
1178,4316,5
1179,2013,5
1180,2013,5
1181,2894,5
1182,4225,5
1183,4225,5
1184,4225,5
1185,4225,5
1186,4225,5
479,4225,5
1187,4225,5
1188,4225,5
1189,2192,5
1190,2192,4
235,2192,4
1191,2192,4
1192,2192,4
1193,2192,4
1194,2192,2
1195,2192,5
1196,2745,5
1197,2745,5
1198,165,5
1199,165,5
1200,4500,5
1201,4500,5
1202,4500,1
1203,4500,5
1204,971,4
1205,971,5
1206,971,5
1207,971,5
1208,971,5
1209,971,3
1210,11,5
1211,11,5
1212,11,5
1148,11,5
1213,11,5
1214,11,5
1215,11,5
1216,11,5
1217,3467,5
1218,3467,5
1219,3467,5
1220,3467,5
1221,3467,5
1222,3467,5
1223,3467,5
1224,3467,5
1225,233,5
1226,2267,4
1227,2267,5
1228,2267,5
1229,2267,5
1230,2267,5
1231,2267,5
1232,2267,5
1233,2267,5
1234,545,2
1235,545,5
1236,545,5
1237,545,4
1238,3321,5
1239,3321,5
303,3459,4
1240,3459,5
1241,3459,5
1242,3459,5
1243,3459,5
1244,3459,5
420,3459,4
1245,3459,5
1246,910,5
180,910,5
1247,910,5
1248,910,4
1249,910,5
1250,910,5
1251,910,4
286,910,4
1252,1130,5
1253,34,5
1254,34,5
1255,192,5
1256,192,5
1257,192,5
33,1601,4
1258,1601,5
718,1601,4
1259,1601,5
1260,1601,3
1261,28,5
1262,28,5
1263,2650,5
1264,2650,5
1265,2650,5
1266,2650,5
1263,2650,5
1267,1323,4
565,1323,4
1268,1323,5
1269,1323,1
1270,1323,4
1271,1323,1
1272,1323,5
1273,1323,5
1274,3245,5
1275,3245,5
1276,4529,5
1277,4529,5
1278,4529,5
1279,4529,4
1282,2922,5
47,689,1
48,689,5
49,689,5
50,689,3
51,689,3
52,689,5
53,689,5
54,689,5
1283,1237,5
1286,4229,1
1287,4229,1
1288,4229,5
1289,4229,3
1290,4229,3
1291,4229,2
218,242,5
455,242,5
1292,242,3
1293,242,4
1294,242,5
1295,242,3
690,242,4
1296,242,5
281,2639,5
1297,2639,4
1298,2639,5
466,2639,4
152,2639,5
1299,2639,4
1300,2639,5
1301,2639,4
1302,643,4
1303,643,1
1304,643,5
1305,643,4
1306,643,5
1307,643,5
1308,4354,5
1309,4354,4
1318,3269,5
1319,3269,5
1320,3269,5
1321,3294,4
1322,3294,5
1323,2287,1
1324,2287,2
1325,2287,3
329,2287,5
1326,2287,2
1327,2287,5
938,2287,3
1328,2287,5
1329,2923,4
1330,2923,5
1331,2923,5
1332,2112,5
1333,2737,4
1334,2737,5
1335,2737,1
1336,3026,4
1337,4117,5
1338,3714,5
1339,3714,5
1340,3714,5
1341,1508,5
1342,1508,5
1343,1508,5
1344,1508,2
1345,1508,5
1345,1508,5
1346,1508,5
1349,81,1
1350,4249,4
1326,4249,1
928,4429,5
214,4429,5
1351,4429,4
1352,3277,5
1353,3277,5
1354,3277,5
1355,3277,5
1356,229,5
1357,2513,2
1358,2513,5
1359,2513,4
1360,2513,4
1361,2513,5
1362,3762,5
1363,3762,5
1364,3762,4
1365,3762,5
1366,3762,4
1367,3762,4
1368,3762,5
1369,3762,5
1370,4171,3
1371,4171,2
1372,4171,3
1373,4171,4
1374,4171,5
580,4171,3
1375,3521,5
1376,3521,5
587,3521,5
567,3521,4
1377,3521,5
1378,3521,5
136,3521,4
812,3521,4
1379,1229,4
1380,1229,4
348,1229,2
1381,1229,4
1382,1229,3
1383,1229,2
1384,1229,4
1385,1229,4
1386,1434,5
1387,1434,5
1388,1434,5
1389,2866,5
1390,2866,5
1391,2866,5
1392,2866,5
1393,2866,5
1394,2866,5
1395,2866,5
1396,2866,5
1397,729,5
1398,729,5
1399,729,5
1400,729,5
1077,729,5
1401,729,5
1402,729,5
1403,729,5
1404,3594,4
1405,3594,5
1406,3594,4
1407,3594,3
1408,3594,5
1409,3594,5
1410,3594,5
1411,3594,5
464,2465,4
1412,2465,5
1413,2465,4
329,2465,5
1414,2465,5
1415,2465,5
1416,2465,5
938,3700,4
1417,2870,4
1418,2870,5
1419,2870,5
1420,2870,5
1421,2870,5
1422,2870,5
1423,2870,5
1424,2870,5
1425,4520,5
1426,4520,1
1427,4520,1
1428,4520,5
1429,516,5
1430,516,5
445,516,5
1431,516,5
1432,516,5
1433,516,5
1434,516,4
1435,516,5
1436,4243,5
1437,4243,5
1438,4243,5
70,4243,4
1439,4243,5
1440,4243,5
1441,4243,5
1442,4243,5
1443,2218,5
1444,2218,1
1445,2218,5
1446,2218,5
1447,2218,5
1448,2218,5
1449,2218,5
1450,2218,5
1451,4244,5
1452,4244,5
1453,4244,5
1454,4244,5
1455,4244,5
1456,4244,5
1457,4244,5
1458,4244,5
1459,594,5
1460,594,4
1461,594,5
1462,594,4
1463,594,5
1464,594,5
1465,594,5
1466,594,5
1467,922,4
1468,922,1
1469,668,5
1470,668,5
1471,668,5
1472,668,5
1473,668,5
1474,668,3
1475,668,3
1476,668,5
1477,848,5
1478,848,5
326,848,4
1479,848,4
1480,848,3
1481,848,4
1482,848,5
1483,848,5
1484,2080,5
1485,2080,5
1486,2080,5
1487,2080,5
1488,2080,5
1506,738,5
1507,3370,5
1508,3370,5
1509,3370,5
1510,3370,5
1511,3370,4
1512,3370,5
1513,3370,5
1514,3370,4
1528,1272,5
1529,1272,5
1530,1272,5
1531,1272,5
1532,1272,5
1533,1272,5
1534,1272,5
1535,1272,5
1536,3369,5
1537,3369,5
1538,3369,5
1539,3369,5
1540,3369,4
1541,3369,5
1542,3369,5
1543,3369,5
1578,1004,4
95,1004,5
1579,1004,3
1580,1004,5
1581,1004,5
1582,1004,3
1583,1004,5
1584,1004,4
1600,2848,3
1601,2848,5
597,2544,4
1602,2544,4
598,2544,4
1603,2544,4
1604,2544,5
1605,2544,5
1606,2544,5
1607,2544,5
1608,67,5
1609,67,5
1610,67,4
1611,67,5
1618,523,5
1619,523,4
1620,323,5
1621,316,5
1622,316,5
1623,316,5
1624,316,5
1625,316,4
1626,316,3
1627,1257,5
1628,1257,5
1629,1257,5
1630,1257,5
1631,1257,5
1632,1257,5
1633,1257,5
1634,1257,3
1635,3195,5
1636,3195,5
1645,606,5
1646,606,5
1647,606,5
1648,606,5
29,606,5
212,606,5
108,606,5
565,606,4
1649,514,1
1650,514,4
1651,514,5
1652,514,1
1653,514,4
1654,514,4
1655,514,4
1656,514,4
1657,2607,5
1658,2607,5
1659,2607,5
1660,586,5
1661,586,5
1662,586,4
1663,586,4
1664,586,5
1665,586,3
1666,586,4
1667,586,4
310,2308,5
1668,4435,4
1669,4435,3
329,4435,5
1670,4435,5
1671,2982,5
1671,2982,5
1672,4351,5
1673,4351,5
1674,4351,5
1675,4351,1
1676,1803,4
1677,1803,5
1678,1803,5
1679,1803,5
1680,1803,1
1681,1803,3
1682,1803,5
1683,1803,5
1684,2105,5
1693,4479,1
1694,4479,3
5,4479,3
1695,4479,5
1696,4479,5
1697,4479,4
1698,4479,3
1699,4479,5
1700,352,5
1701,352,5
1702,352,5
1703,352,5
1704,352,5
1705,1512,5
1706,2589,5
5,4215,4
1707,737,5
1708,737,5
1709,737,5
5,128,3
1710,128,3
1711,128,5
1712,128,1
1713,128,5
1714,128,5
1715,128,5
1716,128,4
1717,823,5
1727,519,5
445,4185,5
1735,4185,5
1736,4185,5
1737,4185,5
1738,4185,5
1739,4185,5
1740,4185,5
1741,4185,5
931,32,5
1742,32,5
1743,32,5
1744,32,3
1745,32,5
1746,32,4
1747,32,5
1748,32,5
1749,579,5
1750,579,3
1751,579,3
1752,579,3
1753,579,3
1754,579,5
1755,579,5
1756,579,4
1757,752,5
1758,752,5
1759,752,5
1760,752,5
1761,752,4
1676,752,5
1762,752,4
1763,752,5
1375,1779,4
1764,1779,4
1765,1779,3
1766,1779,5
1767,1779,2
1768,1779,4
1769,1779,4
1770,1779,4
1771,2479,5
1772,2479,5
1773,2479,5
1774,2479,5
1775,2479,5
1776,2479,5
1777,2479,5
1778,2479,5
1785,864,5
1786,864,4
1787,864,5
1788,864,5
1789,864,5
1790,864,5
1779,864,5
1791,864,4
1792,2845,5
1793,2845,3
1794,2845,5
1795,2845,5
1796,2845,5
1797,2845,5
1798,2845,1
1799,2845,5
1805,4226,4
1806,4226,5
1807,4226,5
1808,4226,5
1809,4226,5
1810,4226,5
1811,4226,5
1812,4226,5
1813,3621,4
734,3621,5
1814,3621,5
1815,3621,3
1816,3621,4
1817,3621,3
1818,3621,5
1819,3621,3
1827,125,5
1828,125,5
1829,125,5
1830,125,5
1831,125,5
1514,125,5
1832,125,1
1833,125,5
1834,1161,4
1835,1161,5
1836,1161,5
1837,1161,5
1838,1161,5
1839,1161,5
1840,1161,5
1705,1281,5
1841,2443,4
1842,2443,3
1843,2443,3
1844,2443,5
1845,2443,3
1846,2443,4
1847,2443,4
1848,2443,4
1849,561,3
1850,425,4
1851,425,5
1852,425,5
1853,425,5
1854,425,4
1855,425,5
1856,425,5
1857,425,4
1858,352,4
1859,352,5
1860,352,5
1861,352,5
1862,352,1
1863,352,5
1864,352,5
1865,352,3
1866,3677,5
1850,3677,4
1867,3677,5
1868,3677,5
1869,3677,5
1851,3677,5
1870,3677,4
1871,3677,5
